article,series,series-id,episode,language,category,origin,shop-id,web,data-sets,id-sets,id-sets-confidence,auth-sets
01-0032,Heidi,heidi,Die Reise zum Großvater,de-de,audio-play,stock,19c25a43-91da-4de3-98ae-4b1b96fd0020,https://tonies.com/de-de/tonies/heidi/die-reise-zum-grossvater/,1,1,1,0
01-0033,Der Räuber Hotzenplotz,,Der Räuber Hotzenplotz,de-de,Hörspiele & Hörbücher,stock,,,1,2,1,0
01-0034,Griechische Sagen,,Griechische Sagen,de-de,Wissen,stock,,,1,1,1,0
01-0035,Der kleine Rabe Socke,der-kleine-rabe-socke,Alles vermurkst!,de-de,audio-play,stock,2edc5af1-7ad7-4a94-bcc5-62090f1636d5,https://tonies.com/de-de/tonies/der-kleine-rabe-socke/alles-vermurkst-und-weitere-geschichten/,1,1,1,0
01-0036,Bibi & Tina,bibi-tina,Die Wildpferde – Teil 1,de-de,audio-play,stock,6546cbfc-ca07-47d9-8d5e-b40d870f9590,https://tonies.com/de-de/tonies/bibi-tina/die-wildpferde-teil-1/,1,2,1,0
01-0037,Bibi & Tina,bibi-tina,Die Wildpferde – Teil 2,de-de,audio-play,stock,2bfe7199-71f4-46f0-b0fc-598b4a705111,https://tonies.com/de-de/tonies/bibi-tina/die-wildpferde-teil-2/,1,1,1,0
01-0038,WAS IST WAS,was-ist-was,Dinosaurier / Ausgestorbene Tiere,de-de,audio-play-educational,stock,3a2d6cd8-5fa0-4d00-8838-4f7a3f4079fb,https://tonies.com/de-de/tonies/was-ist-was/dinosaurier-und-ausgestorbene-tiere/,1,2,1,0
01-0039,WAS IST WAS,was-ist-was,Wunderbare Pferde/Reitervolk Mongolen,de-de,audio-play-educational,stock,4da18618-61c2-4159-8504-73faea22e89e,https://tonies.com/de-de/tonies/was-ist-was/was-ist-was-wunderbare-pferde-reitervolk-mongolen/,1,1,1,0
01-0040,Unter meinem Bett,,Unter meinem Bett 2,de-de,music,stock,,,1,1,1,0
01-0041,Die drei ??? Kids,,Panik im Paradies,de-de,audio-play,stock,,,1,1,1,0
01-0042,Die drei ??? Kids,,Radio Rocky Beach,de-de,audio-play,stock,,,1,1,1,0
01-0043,Die drei ??? Kids,die-drei-kids,Invasion der Fliegen,de-de,audio-play,stock,4daab5f3-2d43-47e3-9d1c-6ad701e15e88,https://tonies.com/de-de/tonies/die-drei-kids/invasion-der-fliegen/,1,1,1,0
01-0044,Der kleine Drache Kokosnuss,der-kleine-drache-kokosnuss,Hörspiel zur TV-Serie 02,de-de,audio-play,stock,19706eda-1aa5-4239-b2da-8ed5e687b32e,https://tonies.com/de-de/tonies/der-kleine-drache-kokosnuss/hoerspiel-zur-tv-serie-02/,1,1,1,0
01-0046,Der kleine Hui Buh,,Wie Hui Buh seine Rasselkette bekam/Die Halloween-Party,de-de,audio-play,stock,,,1,1,1,0
01-0047,Die Olchi-Detektive,,Ritter der Popelrunde,de-de,audio-play,stock,,,1,1,1,0
01-0048,Lieblings-Kinderlieder,,Schlaflieder,de-de,Musik,stock,,,1,1,1,0
01-0049,Ella,ella,Ella in der Schule,de-de,audio-book,stock,2b0507db-0ee5-4ca2-8354-03c204586ea3,https://tonies.com/de-de/tonies/ella/ella-in-der-schule/,1,1,1,0
01-0050,Käpt'n Sharky,kaept-n-sharky,Käpt’n Sharky und das Geheimnis der Schatzinsel,de-de,audio-play,stock,c209444e-f55e-4bfc-b2da-dca6c0d051cb,https://tonies.com/de-de/tonies/kaept-n-sharky/das-geheimnis-der-schatzinsel/,1,1,1,0
01-0051,Kikaninchen,kikaninchen,Mein Geschichtenkissen,de-de,audio-play,stock,05bd7f24-3fc3-444f-983c-a5767995893a,https://tonies.com/de-de/tonies/kikaninchen/mein-geschichtenkissen/,1,2,1,0
01-0053,Der kleine Drache Kokosnuss,der-kleine-drache-kokosnuss,Hörspiel zur TV-Serie 03,de-de,audio-play,stock,ef9dbb59-c434-4ea8-9fc8-3176527a8756,https://tonies.com/de-de/tonies/der-kleine-drache-kokosnuss/hoerspiel-zur-tv-serie-03/,1,1,1,0
01-0054,Mia and me,,Mia und die Elfen,de-de,Hörspiele & Hörbücher,stock,,,1,1,1,0
01-0058,Prinzessin Lillifee,prinzessin-lillifee,Prinzessin Lillifee,de-de,audio-play,stock,457e6b45-3606-49b8-a041-0d1157eb59e6,https://tonies.com/de-de/tonies/prinzessin-lillifee/prinzessin-lillifee/,1,1,1,0
01-0059,Ich - einfach unverbesserlich,ich-einfach-unverbesserlich,Ich - einfach unverbesserlich 1,de-de,audio-play,stock,0993f4c5-40d8-4aad-9008-8617b22a1056,https://tonies.com/de-de/tonies/ich-einfach-unverbesserlich/ich-einfach-unverbesserlich-1/,1,1,1,0
01-0060,Wickie,wickie,Die Königin der Winde,de-de,audio-play,stock,6d52a760-4c49-496d-9b05-0bc8a924f1f8,https://tonies.com/de-de/tonies/wickie/die-koenigin-der-winde/,1,1,1,0
01-0061,Heidi,heidi,Freunde für immer,de-de,audio-play,stock,5a9fdf34-e6d3-4848-a855-ac66f9e13b3b,https://tonies.com/de-de/tonies/heidi/freunde-fuer-immer/,1,1,1,0
01-0062,Unser Sandmännchen,unser-sandmaennchen,"Nachts, wenn alles schläft",de-de,audio-play-songs,stock,df2d5a3c-163c-4a0a-a4f7-19c3aac04486,https://tonies.com/de-de/tonies/unser-sandmaennchen/nachts-wenn-alles-schlaeft/,1,1,1,0
01-0063,Benjamin Blümchen,benjamin-bluemchen,Ein Törööö für alle Fälle,de-de,audio-play,stock,7b3c28b5-81c3-41a4-88e0-f9bed586792b,https://tonies.com/de-de/tonies/benjamin-bluemchen/ein-torooo-fuer-alle-faelle/,1,1,1,0
01-0064,Der Räuber Hotzenplotz,,Neues vom Räuber Hotzenplotz,de-de,Hörspiele & Hörbücher,stock,,,1,1,1,0
01-0065,Die kleine Hexe,,Die kleine Hexe,de-de,audio-play,stock,,,1,1,1,0
01-0069,Der Grüffelo,,Das Grüffelokind,de-de,audio-play,stock,,,1,1,1,0
01-0081,Pettersson und Findus,pettersson-und-findus,Wie Findus zu Pettersson kam,de-de,audio-play,stock,1b65277a-0f33-4ea4-a56b-e7495eb292ae,https://tonies.com/de-de/tonies/pettersson-und-findus/wie-findus-zu-pettersson-kam/,1,1,1,0
01-0082,Der kleine Prinz,der-kleine-prinz,Der Kleine Prinz,de-de,audio-book,stock,a53b946d-3ca6-4089-a228-d3dce7576dd7,https://tonies.com/de-de/tonies/der-kleine-prinz/der-kleine-prinz/,1,1,1,0
01-0083,Leo Lausemaus,leo-lausemaus,Das Original-Hörspiel zu den Büchern 1,de-de,audio-play,stock,13cc2e52-6381-4d76-b82b-7531cbef8593,https://tonies.com/de-de/tonies/leo-lausemaus/leo-lausemaus-das-original-hoerspiel-zu-den-buechern-1/,1,1,1,0
01-0084,Yakari,yakari,Best of Yakari,de-de,audio-play,stock,92767d36-29f3-4d98-9098-0bcc59c2833c,https://tonies.com/de-de/tonies/yakari/best-of-yakari/,1,1,1,0
01-0095,Die Eule mit der Beule,die-eule-mit-der-beule,Die kleine Eule feiert Weihnachten,de-de,audio-book-songs,stock,87bac7da-898a-4cce-a73d-291df7a32a74,https://tonies.com/de-de/tonies/die-eule-mit-der-beule/die-kleine-eule-feiert-weihnachten/,1,1,1,0
01-0097,Die Sendung mit dem Elefanten,,Schlaf schön!,de-de,audio-book-songs,stock,,,1,2,1,0
01-0098,Die Eule mit der Beule,die-eule-mit-der-beule,Die Eule mit der Beule,de-de,audio-book-songs,stock,2246fa6e-97e9-4ff9-b614-a7b1b475d0c7,https://tonies.com/de-de/tonies/die-eule-mit-der-beule/die-eule-mit-der-beule/,1,2,1,0
01-0100,Die Schule der magischen Tiere,die-schule-der-magischen-tiere,Die Schule der magischen Tiere,de-de,audio-play,stock,6ae8edb5-c885-4836-a7f8-9e15a271ce2a,https://tonies.com/de-de/tonies/die-schule-der-magischen-tiere/die-schule-der-magischen-tiere/,1,2,1,0
01-0101,Die drei !!!,die-drei-ausrufezeichen,Das Geheimnis der alten Villa,de-de,audio-play,stock,df3e82fa-0af4-41a6-bc10-408073738444,https://tonies.com/de-de/tonies/die-drei-ausrufezeichen/das-geheimnis-der-alten-villa/,1,1,1,0
01-0102,Die drei !!!,,Mission Pferdeshow,de-de,audio-play,stock,,,1,1,1,0
01-0103,Die drei !!!,die-drei-ausrufezeichen,Das rote Phantom,de-de,audio-play,stock,ea8fc3a6-b850-4292-9957-1567fd72da11,https://tonies.com/de-de/tonies/die-drei-ausrufezeichen/das-rote-phantom/,1,1,1,0
01-0104,Eule findet den Beat,eule-findet-den-beat,Ein Entdeckerflug durch die Musikwelt,de-de,audio-play-songs,stock,922808db-517e-403b-9912-a7fc76f55e61,https://tonies.com/de-de/tonies/eule-findet-den-beat/ein-entdeckerflug-durch-die-musikwelt/,1,2,1,0
01-0105,Janosch,janosch,Post für den Tiger,de-de,audio-play,stock,78731f2e-9141-4e26-9f8d-414db46f8777,https://tonies.com/de-de/tonies/janosch/janosch-post-fuer-den-tiger/,1,1,1,0
01-0106,Käpt'n Sharky,,Käpt'n Sharky und das Seeungeheuer,de-de,audio-play,stock,,,1,1,1,0
01-0107,Liliane Susewind,,Ein Meerschwein ist nicht gern allein,de-de,audio-book,stock,,,1,1,1,0
01-0108,Unter meinem Bett,,Unter meinem Bett 3,de-de,music,stock,,,1,1,1,0
01-0109,Dr. Brumm,dr-brumm,Dr. Brumm steckt fest/Dr. Brumm geht baden,de-de,audio-book-songs,stock,5bd64931-8abd-44d7-a80c-225f80f903f0,https://tonies.com/de-de/tonies/dr-brumm/dr-brumm-steckt-fest-geht-baden/,1,1,1,0
01-0110,Der kleine Rabe Socke,der-kleine-rabe-socke,Alles Schule!,de-de,audio-play,stock,9fd060c5-9a01-4668-bb15-984ed76a593c,https://tonies.com/de-de/tonies/der-kleine-rabe-socke/alles-schule/,1,1,1,0
01-0111,Bibi Blocksberg,,Der Affe ist los,de-de,audio-play,stock,,,1,1,1,0
01-0112,Anne Kaffeekanne,anne-kaffeekanne,"12 Lieder zum Singen, Spielen und Tanzen",de-de,music,stock,7adb2da1-b21f-4a3c-9b48-786756325772,https://tonies.com/de-de/tonies/anne-kaffeekanne/12-lieder-zum-singen-spielen-und-tanzen/,1,2,1,0
01-0113,Bibi & Tina,bibi-tina,Der verschwundene Pokal,de-de,audio-play,stock,6c2bb94f-7a7d-42a6-9edd-1025d78946b5,https://tonies.com/de-de/tonies/bibi-tina/der-verschwundene-pokal/,1,1,1,0
01-0114,Bibi & Tina,bibi-tina,Die Waschbären sind los,de-de,audio-play,stock,12cef1e0-2972-40b5-b9c7-df586ad99a8b,https://tonies.com/de-de/tonies/bibi-tina/die-waschbaeren-sind-los/,1,1,1,0
01-0116,Alea Aquarius,alea-aquarius,Die Magie der Nixen,de-de,audio-book,stock,39358b08-6afc-44dc-90fe-d69d21aba7b5,https://tonies.com/de-de/tonies/alea-aquarius/die-magie-der-nixen/,1,1,1,0
01-0118,Mascha und der Bär,mascha-und-der-bar,Ein neuer Freund für Mascha,de-de,audio-play,stock,b5eb60bb-4b06-4458-9d07-607341a205ac,https://tonies.com/de-de/tonies/mascha-und-der-baer/ein-neuer-freund-fuer-mascha/,1,1,1,0
01-0119,Elmer,elmer,Kunterbunte Geschichten,de-de,audio-play,stock,dd93fb3c-2a1c-4894-8910-7e516fc0bb16,https://tonies.com/de-de/tonies/elmer/kunterbunte-geschichten/,1,1,1,0
01-0120,Lieblings-Klassiker,,Pinocchio und 4 weitere Klassiker,de-de,audio-book,stock,,,1,1,1,0
01-0122,Maulwurf,maulwurf,"Vom kleinen Maulwurf, der wissen wollte, wer ihm auf den Kopf gemacht hat/Die Rache des Hans-Heinerich",de-de,audio-play-songs,stock,2fc0dc0e-1abc-446a-b597-e99ff21ff516,https://tonies.com/de-de/tonies/maulwurf/wer-hat-mir-auf-den-kopf-gemacht/,1,2,1,0
01-0123,Rotz 'n' Roll Radio,rotz-n-roll-radio,"Jubel, Trubel, Heiserkeit",de-de,music,stock,85be8553-0cc6-4cfa-b7a8-573109bfbd29,https://tonies.com/de-de/tonies/rotz-n-roll-radio/jubel-trubel-heiserkeit/,1,1,1,0
01-0124,Lieblings-Kinderlieder,,Spiel- und Bewegungslieder,de-de,Musik,stock,,,1,1,1,0
01-0125,Deine Freunde,deine-freunde,Das Gelbe von Drei,de-de,music,stock,a50251c2-c96c-4b2c-b995-9d5f522b585b,https://tonies.com/de-de/tonies/deine-freunde/das-gelbe-von-drei/,1,1,1,0
01-0126,Die Gäng,,D!e Gäng,de-de,music,stock,,,1,1,1,0
01-0127,Lieselotte,lieselotte,Ein Geburtstagsfest für Lieselotte und andere Geschichten,de-de,audio-book-songs,stock,e1050073-0a06-4e24-b36e-f9da29927afe,https://tonies.com/de-de/tonies/lieselotte/geburtstagsfest-fuer-lieselotte/,1,2,2,0
01-0128,Lieblings-Kinderlieder,,Weihnachtslieder,de-de,Musik,stock,,,1,1,1,0
01-0129,Lieblings-Kinderlieder,,Geburtstagslieder,de-de,Musik,stock,,,1,2,1,0
01-0130,Maus,maus,Schlaf schön!,de-de,audio-book-songs,stock,98dd680f-1253-4ccc-89d1-0c0477d3e09c,https://tonies.com/de-de/tonies/maus/schlaf-schoen/,1,1,1,0
01-0133,Bummelkasten,,Irgendwas Bestimmtes,de-de,music,stock,,,1,1,1,0
01-0137,Stockmann,,Stockmann,de-de,audio-book-songs,stock,,,1,1,1,0
01-0138,Lieblings-Kinderlieder,,Englische Lieder,de-de,music,stock,,,1,2,1,0
01-0139,Der kleine Siebenschläfer,der-kleine-siebenschlaefer,"Die Geschichte vom kleinen Siebenschläfer, der nicht einschlafen konnte",de-de,audio-play-songs,stock,278cd216-24fa-49fa-9b8d-e1837390faaa,https://tonies.com/de-de/tonies/der-kleine-siebenschlaefer/die-geschichte-vom-kleinen-siebenschlaefer-der-nicht-einschlafen-konnte/,1,1,1,0
01-0140,WAS IST WAS,was-ist-was,Raumfahrt/Der Mond,de-de,audio-play-educational,stock,4dbab95f-26ad-42b7-9c09-441938cfb796,https://tonies.com/de-de/tonies/was-ist-was/raumfahrt-mond/,1,1,1,0
01-0141,Das kleine Gespenst,,Das kleine Gespenst,de-de,audio-play,stock,,,1,1,1,0
01-0142,Der kleine Wassermann,,Der kleine Wassermann,de-de,audio-play,stock,,,1,1,1,0
01-0143,Heule Eule,,Heule Eule und andere Geschichten – Die Hörspiele,de-de,audio-play,stock,,,1,1,1,0
01-0144,Die Fuchsbande,,Der Skandal im Hof/Die Spur des Riesen,de-de,audio-play,stock,,,1,1,1,0
01-0145,Jim Knopf,,Teil 1: Von Lummerland bis China,de-de,audio-play,stock,,,1,1,1,0
01-0146,Heidi,heidi,Ein Wolf im Dörfli,de-de,audio-play,stock,777fa7e2-e633-48ed-bd81-6b268c57b225,https://tonies.com/de-de/tonies/heidi/heidi-ein-wolf-im-doerfli/,1,1,1,0
01-0147,Lieblings-Märchen,,Rotkäppchen und 4 weitere Märchen,de-de,audio-play,stock,,,1,1,1,0
01-0148,Lieblings-Märchen,,Rapunzel und 4 weitere Märchen,de-de,audio-play,stock,,,1,1,1,0
01-0150,Pettersson und Findus,pettersson-und-findus,Findus und der Hahn im Korb,de-de,audio-play-songs,stock,1e38ef10-9c29-40ab-99ad-a75b1549d203,https://tonies.com/de-de/tonies/pettersson-und-findus/findus-und-der-hahn-im-korb/,1,1,1,0
01-0151,Felix,felix,Briefe von Felix,de-de,audio-play-songs,stock,94f004d4-e600-438a-861f-fd8c8cd3eecc,https://tonies.com/de-de/tonies/felix/briefe-von-felix/,1,1,1,0
01-0153,Die Haferhorde,die-haferhorde,Flausen im Schopf,de-de,audio-book,stock,24ffae79-489a-4896-80ab-c50b7befb272,https://tonies.com/de-de/tonies/die-haferhorde/flausen-im-schopf/,1,1,1,0
01-0154,Die Haferhorde,die-haferhorde,Volle Mähne!,de-de,audio-book,stock,99e73f63-d533-40c1-969c-a6a2c3e85b03,https://tonies.com/de-de/tonies/die-haferhorde/volle-maehne/,1,1,1,0
01-0156,Lieblings-Kinderlieder,,Tierlieder,de-de,Musik,stock,,,1,2,1,0
01-0157,Leo Lausemaus,leo-lausemaus,Das Original-Hörspiel zu den Büchern 2,de-de,audio-play,stock,dadc57aa-87b5-429e-8aaf-e01302a8949a,https://tonies.com/de-de/tonies/leo-lausemaus/das-original-hoerspiel-zu-den-buechern-2/,1,1,1,0
01-0159,Erdbeerinchen Erdbeerfee,erdbeerinchen-erdbeerfee,Zauberhafte Geschichten aus dem Erdbeergarten,de-de,audio-book,stock,eba5e0ce-6281-484c-9fbf-fc47bec95098,https://tonies.com/de-de/tonies/erdbeerinchen-erdbeerfee/zauberhafte-geschichten-aus-dem-erdbeergarten/,1,1,1,0
01-0160,WAS IST WAS,was-ist-was,Wale & Delfine / Geheimnis Tiefsee,de-de,audio-play-educational,stock,9f6ca4e8-87ed-4f3e-bfcf-97c997ae6a0b,https://tonies.com/de-de/tonies/was-ist-was/wale-delfine-geheimnis-tiefsee/,1,1,1,0
01-0161,Maus,maus,Mit der Maus die Welt entdecken,de-de,audio-play-songs,stock,a5336d6c-402d-4fc8-8538-c8cbaef38635,https://tonies.com/de-de/tonies/maus/mit-der-maus-die-welt-entdecken/,1,1,1,0
01-0162,Die Punkies,,Bühne frei für die Punkies,de-de,audio-play,stock,,,1,1,1,0
01-0163,Kleiner Eisbär,,"Lars, hilf mir fliegen!/ Lars rettet die Rentiere",de-de,audio-play,stock,,,1,1,1,0
01-0164,Volker Rosin,volker-rosin,Der Gorilla mit der Sonnenbrille,de-de,music,stock,c225ed43-40f7-402f-9740-dfaf6e841f9e,https://tonies.com/de-de/tonies/volker-rosin/der-gorilla-mit-der-sonnenbrille/,1,2,1,0
01-0165,Tabaluga,tabaluga,Das große Ereignis/Freunde fürs Leben,de-de,audio-play-songs,stock,94039160-fdca-410f-b7f8-9370c55fd081,https://tonies.com/de-de/tonies/tabaluga/das-grosse-ereignis-freunde-fuers-leben/,1,1,1,0
01-0167,Bobo Siebenschläfer,bobo-siebenschlafer,Bobo beim Kinderarzt und weitere Folgen,de-de,audio-play,stock,416a71a8-74ab-4c3a-bae8-beea8c92d253,https://tonies.com/de-de/tonies/bobo-siebenschlaefer/bobo-beim-kinderarzt/,1,1,1,0
01-0168,Der kleine Drache Kokosnuss,der-kleine-drache-kokosnuss,Hörspiel zur TV-Serie 04,de-de,audio-play,stock,b71088a8-9b0e-437d-b90b-f998634ee104,https://tonies.com/de-de/tonies/der-kleine-drache-kokosnuss/hoerspiel-zur-tv-serie-04/,1,1,1,0
01-0169,Der kleine Hui Buh,,Schatzjagd im Museum/Magische Meisterschaft,de-de,audio-play,stock,,,1,1,1,0
01-0170,Unter meinem Bett,unter-meinem-bett,Unter meinem Bett 4,de-de,music,stock,f9062ef2-ee57-45a7-9c90-e47cedc83b7e,https://tonies.com/de-de/tonies/unter-meinem-bett/unter-meinem-bett-4/,1,1,1,0
01-0171,Lieblings-Kinderlieder,,Kindergartenlieder,de-de,music,stock,,,1,1,1,0
01-0173,Benjamin Blümchen,benjamin-bluemchen,Benjamin Blümchen als Ritter,de-de,audio-play,stock,95a51add-4455-48c2-80bd-a3f2db1857be,https://tonies.com/de-de/tonies/benjamin-bluemchen/benjamin-bluemchen-als-ritter/,1,1,1,0
01-0174,Bibi Blocksberg,bibi-blocksberg,Die Prinzessinnen von Thunderstorm,de-de,audio-play,stock,ff34f5c4-bf80-4df4-a4dd-546805d2f028,https://tonies.com/de-de/tonies/bibi-blocksberg/die-prinzessinnen-von-thunderstorm/,1,1,1,0
01-0176,Felix,,Weltbeste Briefe von Felix,de-de,audio-play-songs,stock,,,1,1,1,0
01-0177,Lieblings-Klassiker,,Peter Pan und 4 weitere Klassiker,de-de,audio-book,stock,,,1,1,1,0
01-0178,Lieblings-Kinderlieder,,Schlaflieder 2,de-de,Musik,stock,,,1,1,1,0
01-0179,Das Dschungelbuch,disney-the-jungle-book,Das Dschungelbuch,de-de,audio-play-songs,stock,80b739d3-b06e-4f0c-8e81-80d95ca9a991,https://tonies.com/de-de/tonies/disney-das-dschungelbuch/das-dschungelbuch/,1,2,1,0
01-0180,"Arielle, die Meerjungfrau",disney-the-little-mermaid,Arielle die Meerjungfrau,de-de,audio-play-songs,stock,d3367fe5-bc78-4d6c-9088-6339684b86e9,https://tonies.com/de-de/tonies/disney-arielle-die-meerjungfrau/arielle-die-meerjungfrau/,1,2,1,0
01-0181,Der Räuber Hotzenplotz,,Hotzenplotz 3,de-de,Hörspiele & Hörbücher,stock,,,1,1,1,0
01-0182,TKKG Junior,,Vorsicht: bissig!,de-de,audio-play,stock,,,1,1,1,0
01-0183,TKKG Junior,tkkg-junior,Auf frischer Tat ertappt,de-de,audio-play,stock,fe29fd46-5ab6-4c43-b1b2-fa97a3e88089,https://tonies.com/de-de/tonies/tkkg-junior/auf-frischer-tat-ertappt/,1,1,1,0
01-0184,Disney,disney,Cars,de-de,audio-play,stock,303266df-8422-46ac-a681-93480b344693,https://tonies.com/de-de/tonies/disney/cars/,1,2,1,0
01-0186,Zogg,,Zogg/Tommi Tatze,de-de,audio-play-songs,stock,,,1,1,1,0
01-0187,Räuber Ratte,,Räuber Ratte/Superwurm,de-de,audio-play-songs,stock,,,1,1,1,0
01-0188,Safiras,safiras,Nanami und das traumhafte Tuch/Ninazu und das grüne Zauberbonbon,de-de,audio-play,stock,2c4363d8-bdd6-4d7a-93f7-e2cdc6a23f9c,https://tonies.com/de-de/tonies/safiras/nanami-und-das-traumhafte-tuch/,1,1,1,0
01-0189,Disney,disney,Bambi,de-de,audio-play-songs,stock,444abdcd-d5f1-4756-a384-7f0790784f6a,https://tonies.com/de-de/tonies/disney/bambi/,1,1,1,0
01-0190,Der König der Löwen,disney-the-lion-king,Der König der Löwen,de-de,audio-play-songs,stock,38650853-9030-4123-93af-afaa8c688e9f,https://tonies.com/de-de/tonies/disney-der-koenig-der-loewen/der-koenig-der-loewen/,1,2,1,0
